id,name,catalog_type,catalog_label,quality,territory_id,territory_name,territory_role,claim_nairacoin,lat,lon,image,wikimedia_commons,mapillary,wikipedia
n_8753305980,Precioustel,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4578428,7.5275683,,,,
n_8753307619,Darlington Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4580181,7.5256899,,,,
n_8753536618,Darlington Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4591207,7.5313596,,,,
n_8753308108,Pat Medicine Store,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.457848,7.5287747,,,,
n_8753310205,De Pines,food,Food,B,new_haven,New Haven,unclaimed,48,6.4583713,7.5253915,,,,
n_8753318123,Godswill Collections,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4577603,7.5284711,,,,
n_8753320313,Dalila Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.457867,7.5271175,,,,
n_8753322720,Item 7,food,Food,B,new_haven,New Haven,unclaimed,48,6.4583043,7.5272595,,,,
n_8753322721,Stephanies Hotels,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4577835,7.5280768,,,,
n_8753324226,Sephora,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4579769,7.5270883,,,,
n_8753326501,Artitude Designs & Interiors,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4580774,7.5270468,,,,
n_8753326629,Frankprio Cosmetics,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4578467,7.5276084,,,,
n_8753326630,Hotel Codial Exclusive,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4584951,7.5272284,,,,
n_8753327556,Cliff Collections,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4579717,7.5278329,,,,
n_8753336559,GCI Technology,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4582499,7.5291394,,,,
n_8753337658,Perfect Shoemakers,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4582455,7.5286335,,,,
n_8753338604,Grand Riviera Hotel and Suites (Enugu),hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4578034,7.5300542,,,,
n_8753341669,Monte Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4578662,7.5295437,,,,
n_8753343743,Ruben Roofing System,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4580884,7.5284619,,,,
n_8753344916,white Leaf,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4582949,7.5287216,,,,
n_8753346785,Author Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4584856,7.5318091,,,,
n_8753348475,Nel's Salon,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4582186,7.5302845,,,,
n_8753349162,Chuckstar Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4582051,7.5301829,,,,
n_8753357432,3/20 House of Brenda & Anne-Marie,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4583552,7.529772,,,,
n_8753359749,Dee Kings Place,food,Food,B,new_haven,New Haven,unclaimed,48,6.4582612,7.5292727,,,,
n_8753359949,Rose View,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4572872,7.5308966,,,,
n_8753360742,Lec Shopping Centre /Outdoor Restaurant,food,Food,B,new_haven,New Haven,unclaimed,48,6.4582814,7.5299932,,,,
n_8753362814,Goodys Fashion,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4581265,7.5311609,,,,
n_8753363424,Fan Milk,food,Food,B,new_haven,New Haven,unclaimed,48,6.4574779,7.530533,,,,
n_8753370650,Dinmzy Treats,food,Food,B,new_haven,New Haven,unclaimed,48,6.4573141,7.5303275,,,,
n_8753372014,Swiss Furniture Complex(Nig). Ltd,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4577809,7.5315448,,,,
n_8753372080,Jook Hotels and Towers,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4577854,7.531048,,,,
n_8753375927,Kap Beauty Warehouse,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.458273,7.531854,,,,
n_8753386234,Braunx Pharmaceuticals,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4582702,7.531843,,,,
n_8753387087,Edit Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4577666,7.5320859,,,,
n_8753390115,Douglas Way Stores,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4575727,7.5340598,,,,
n_8753398265,Mama's Pot,food,Food,B,new_haven,New Haven,unclaimed,48,6.4582096,7.5329813,,,,
n_8753414228,Topic Garden,park,Park,B,new_haven,New Haven,unclaimed,24,6.4577001,7.5338147,,,,
n_8753414307,Benny Techs,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4561516,7.52476,,,,
n_8753414308,3pple D Classy,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4567261,7.5194072,,,,
n_8753417697,Gold Value,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4577793,7.5322519,,,,
n_8753423975,Foxxymobile Cloths,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4579919,7.5327238,,,,
n_8753424006,kingdom hall,worship,Worship,B,new_haven,New Haven,unclaimed,30,6.4598681,7.5353393,,,,
n_8753424236,Philip Water Depot,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4581041,7.5328307,,,,
n_8753430482,Pinacle,fuel,Fuel station,B,new_haven,New Haven,unclaimed,24,6.4582376,7.5330863,,,,
n_8753430734,PicturePerfect Beauty,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4581939,7.5328142,,,,
n_8753434342,Dio De Steel Oil & Gas,fuel,Fuel station,B,new_haven,New Haven,unclaimed,24,6.4601733,7.533878,,,,
n_8753434343,Okaw House of Law,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4603753,7.5341919,,,,
n_8753434474,Fresh Choice Bakery,food,Food,B,new_haven,New Haven,unclaimed,48,6.45803,7.5350795,,,,
n_8753436191,Clif Investment,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4581624,7.5346233,,,,
n_8753436783,House of Heroes Chapel Int'l Ministries,worship,Worship,B,new_haven,New Haven,unclaimed,30,6.4605616,7.5341242,,,,
n_8753436798,Godwin Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4600095,7.5309644,,,,
n_8753437262,Sibax,food,Food,B,new_haven,New Haven,unclaimed,48,6.4577966,7.5339254,,,,
n_8753439130,Konga Retail Store,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4576466,7.533102,,,,
n_8754419791,Konga retail store,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4583445,7.5310613,,,,
n_8753439135,Gonnec Stores,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.457736,7.533957,,,,
n_8753441653,DMG Communication,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4582141,7.5348446,,,,
n_8753443527,Omoakin,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4581378,7.5334759,,,,
n_8753443528,Karas Place,food,Food,B,new_haven,New Haven,unclaimed,48,6.4582836,7.5349372,,,,
n_8753445089,Obusin Engineering,civic,Civic,B,thinkers_corner,Thinkers Corner,unclaimed,36,6.4617981,7.5353009,,,,
n_8753445474,Adrose Best Bar,food,Food,B,new_haven,New Haven,unclaimed,48,6.4577226,7.5335595,,,,
n_8753445475,Continental Impressive Restaurant,food,Food,B,new_haven,New Haven,unclaimed,48,6.4577203,7.5342348,,,,
n_8753445476,Happy Time,food,Food,B,new_haven,New Haven,unclaimed,48,6.4577562,7.534682,,,,
n_8753447721,Security Hub,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4578123,7.5332094,,,,
n_8753449193,Adrose Best International,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4577194,7.5336749,,,,
n_8753449993,Ziidels Nig,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4558576,7.5246629,,,,
n_8753449994,Back to School & Kiddies Stuff,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4563625,7.5252682,,,,
n_8753451961,Goodway,food,Food,B,new_haven,New Haven,unclaimed,48,6.4581063,7.5344426,,,,
n_8753451969,Bennybees Empire and Eterprise,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4581446,7.5346257,,,,
n_8753453138,Tosky,food,Food,B,new_haven,New Haven,unclaimed,48,6.4580861,7.5342145,,,,
n_8753453518,Chi-Ella Fast Food,food,Food,B,new_haven,New Haven,unclaimed,48,6.458158,7.5336115,,,,
n_8753453579,Chisome Tutors,school,School,B,new_haven,New Haven,unclaimed,24,6.4596727,7.5360348,,,,
n_8753453593,Kidsville Event Center,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4604134,7.5303613,,,,
n_8753454272,Mr. Fancy Collections,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4581355,7.5338215,,,,
n_8753457222,Fegnolak Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4580166,7.5343636,,,,
n_8753457223,Emly Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4584116,7.534883,,,,
n_8753465559,Dozzy Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.460768,7.5353054,,,,
n_8753471286,Double M. Collection & Hair Cut,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4577495,7.5349034,,,,
n_8753472501,State Joma Photos,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4576306,7.5349824,,,,
n_8753473215,Pasodina Central Suites,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4603147,7.5320146,,,,
n_8753473987,D'Junction Lounge & Wholesale,food,Food,B,new_haven,New Haven,unclaimed,48,6.4607254,7.5346143,,,,
n_8753475574,Sunny Furnished Furniture,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4590108,7.5344765,,,,
n_8753477264,Wisdom of Cathedral,worship,Worship,B,new_haven,New Haven,unclaimed,30,6.4560326,7.5247307,,,,
n_8753480791,Ossymaco Super Store,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4582275,7.5350524,,,,
n_8753480792,Wealth Collection Wears,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4585866,7.5348582,,,,
n_8753483676,Chiez - Inn,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4592846,7.5344404,,,,
n_8753486657,Legacy Bar,food,Food,B,new_haven,New Haven,unclaimed,48,6.4588851,7.5353664,,,,
n_8753486658,PSGUY,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4597671,7.5351518,,,,
n_8753487741,Choice Bridal,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4587078,7.5344358,,,,
n_8753488436,Ada Pharmacy Tech,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4591836,7.5344742,,,,
n_8753488523,DeCave,food,Food,B,new_haven,New Haven,unclaimed,48,6.4592397,7.5346753,,,,
n_8753492488,Pliis,food,Food,B,thinkers_corner,Thinkers Corner,unclaimed,48,6.461659,7.5344223,,,,
n_8753498703,Timeless Bar and Grill,food,Food,B,thinkers_corner,Thinkers Corner,unclaimed,48,6.461668,7.5347385,,,,
n_8753499228,Desmond Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4608039,7.5348785,,,,
n_8753499483,Success,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4563648,7.5282608,,,,
n_8753500145,Babu Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4601957,7.5312738,,,,
n_8753501020,Light & Freedom Mpving Church Intl,worship,Worship,B,new_haven,New Haven,unclaimed,30,6.4604763,7.5341784,,,,
n_8753501760,Firstmonie Agent - EZE,shop,Shop,B,thinkers_corner,Thinkers Corner,unclaimed,42,6.4620832,7.5337108,,,,
n_8753502026,Almonds Suites New Haven Enugu,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4603124,7.5324799,,,,
n_8753503652,Romchi Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4603169,7.533826,,,,
n_8753503682,Timeless Lounge,food,Food,B,thinkers_corner,Thinkers Corner,unclaimed,48,6.4616949,7.5345172,,,,
n_8753503683,Novas Guest House,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4602518,7.532245,,,,
n_8753503709,Child's Destiny Academy,school,School,B,new_haven,New Haven,unclaimed,24,6.4603551,7.5312422,,,,
n_8753512926,African Princess Hotel New Haven,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4608825,7.5311451,,,,
n_8753518512,Davis Suites Ltd,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4566812,7.5312128,,,,
n_8753518697,MCLorrets Suites,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4607299,7.5327125,,,,
n_8753519673,Dannic Hotels,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4599466,7.5316487,,,,
n_8753522106,Barry Gold Bridal Makeover,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.45678,7.5301558,,,,
n_8753522735,Elsies Bake House,food,Food,B,new_haven,New Haven,unclaimed,48,6.4603708,7.5304562,,,,
n_8753527479,Hatton Garden Bar,food,Food,B,new_haven,New Haven,unclaimed,48,6.45656,7.5228041,,,,
n_8753527738,Fuzohairport Natural Hair Spa,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4605526,7.5303388,,,,
n_8753529457,Kclitch Fashion,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4572782,7.522061,,,,
n_8753529491,Sweettamara Studio,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4569595,7.520559,,,,
n_8753536376,Eddybina Hotels,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4594978,7.5312399,,,,
n_8753536794,Barry Gold Hotels,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4566835,7.5301197,,,,
n_8753538391,Exclusive Serene,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4572154,7.5294398,,,,
n_8753539284,Mountain of Fire And Miracles,worship,Worship,B,new_haven,New Haven,unclaimed,30,6.4572333,7.5216274,,,,
n_8753544690,Juwana Cusina,food,Food,B,new_haven,New Haven,unclaimed,48,6.4557499,7.5246584,,,,
n_8753544691,5-CEE Divine,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4569685,7.5196692,,,,
n_8753544953,Women of God Gospel Mission,worship,Worship,B,new_haven,New Haven,unclaimed,30,6.4562593,7.5246245,,,,
n_8753544954,Hayatt Suites,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4565264,7.523712,,,,
n_8753549557,Independent Baptist Bible Church,worship,Worship,B,new_haven,New Haven,unclaimed,30,6.4573029,7.5218781,,,,
n_8753550298,Richard Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4567441,7.5224292,,,,
n_8753555901,Afia 9,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.438009,7.5036275,,,,
n_8753555914,Roots restaurant & Cafe,food,Food,B,independence_layout,Independence Layout,playable_faction,40,6.4391755,7.5157417,,,,
n_8753556554,Alvine Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4567082,7.522183,,,,
n_8753556555,Kimmy Fashion House,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4572782,7.5212186,,,,
n_8753557939,Juicy Fashion Mart,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4572984,7.5211463,,,,
n_8753557940,First Choice Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4568136,7.5186957,,,,
n_8753558021,Pauline Medicine Shop,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4565421,7.5210943,,,,
n_8753558022,Ndaaik Fashion House,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4572221,7.518786,,,,
n_8753559556,Jonap Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4567014,7.5190774,,,,
n_8753560185,Ikemis Beauty Concepts,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4573074,7.51793,,,,
n_8753562890,Mkpokiti Bus Stop,transit,Transit,B,independence_layout,Independence Layout,playable_faction,15,6.4396617,7.5108014,,,,
n_8753562911,Oshimiri bus stop,transit,Transit,B,independence_layout,Independence Layout,playable_faction,15,6.4170569,7.5312012,,,,
n_8753564618,Pentacular Investment Limited,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.456854,7.5185602,,,,
n_8753565874,Jennie's Place,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4574959,7.518585,,,,
n_8753565875,N.D Beauty,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4574645,7.5180407,,,,
n_8753567356,Meeting Point Bar,food,Food,B,new_haven,New Haven,unclaimed,48,6.4573478,7.5187973,,,,
n_8753567670,ND Laundry and Dry Cleaning Services,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4567328,7.5182214,,,,
n_8753568293,"Josy Fashion - Beaded Necklace, Earrings",shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4571249,7.5178919,,,,
n_8753568372,Gossip Cosmetics,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4573859,7.517842,,,,
n_8753568625,Sower Evergreen Production,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4575183,7.518655,,,,
n_8753583046,Trans-Ekulu,transit,Transit,B,trans_ekulu,Trans-Ekulu,unclaimed,18,6.4782876,7.4940416,,,,
n_8753585116,Obiagu Bus Stop,transit,Transit,B,unclaimed,Unclaimed area,unclaimed,18,6.435749,7.4972967,,,,
n_8753596575,Ogbete,transit,Transit,B,coal_camp,Coal Camp,playable_faction,15,6.4313654,7.4767021,,,,
n_8753608901,Institute of Management technology,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4357352,7.5146067,,,,
n_8753608935,P&T Bus stop,transit,Transit,B,unclaimed,Unclaimed area,unclaimed,18,6.441541,7.4873523,,,,
n_8753624004,Abuja BUs stop,transit,Transit,B,independence_layout,Independence Layout,playable_faction,15,6.4299309,7.5094346,,,,
n_8753636901,Mbanugo Bus stop coal camp,transit,Transit,B,coal_camp,Coal Camp,playable_faction,15,6.418933,7.4780933,,,,
n_8753637264,Mayor Bus stop,transit,Transit,B,unclaimed,Unclaimed area,unclaimed,18,6.3986395,7.4887631,,,,
n_8753637702,Igbariam Bus stop,transit,Transit,B,uwani,Uwani,unclaimed,18,6.4165244,7.4952704,,,,
n_8753639566,GUO transport terminal Bus stop,transit,Transit,B,unclaimed,Unclaimed area,unclaimed,18,6.4380494,7.4886302,,,,
n_8753646612,New Market,market,Market,B,unclaimed,Unclaimed area,unclaimed,60,6.4519199,7.4803376,,,,
n_8753650489,UBA Bus stop,transit,Transit,B,uwani,Uwani,unclaimed,18,6.4291686,7.487872,,,,
n_8753652164,Okilo Bus Stop,transit,Transit,B,independence_layout,Independence Layout,playable_faction,15,6.4204706,7.5177334,,,,
n_8753652175,East side hospital,hospital,Hospital,B,independence_layout,Independence Layout,playable_faction,20,6.4459657,7.5279212,,,,
n_8753792017,East Side Hospital,hospital,Hospital,B,independence_layout,Independence Layout,playable_faction,20,6.4484318,7.536304,,,,
n_8753652411,Precious Bus stop,transit,Transit,B,unclaimed,Unclaimed area,unclaimed,18,6.4007535,7.4780438,,,,
n_8753662599,Royal Hospital,hospital,Hospital,B,unclaimed,Unclaimed area,unclaimed,24,6.4432724,7.4821383,,,,
n_8753662600,Niger foundation hospital,hospital,Hospital,B,independence_layout,Independence Layout,playable_faction,20,6.4438519,7.5156998,,,,
n_8753662624,National Museum of Unity,landmark,Landmark,B,unclaimed,Unclaimed area,unclaimed,60,6.4530724,7.4866157,,,,
n_8753662625,Spar Enugu,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4375523,7.5125593,,,,
n_8753663543,Amechi Bus stop,transit,Transit,B,uwani,Uwani,unclaimed,18,6.4103942,7.5039289,,,,
n_8753669421,UNEC Gate,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4288995,7.4970978,,,,
n_8753669422,City girls College,school,School,B,independence_layout,Independence Layout,playable_faction,20,6.4325647,7.5028521,,,,
n_8753671421,Okpara Square,pitch,Pitch,B,independence_layout,Independence Layout,playable_faction,35,6.4409008,7.5194368,,,,
n_8753672111,De Angelo Hotel,hotel,Hotel,B,unclaimed,Unclaimed area,unclaimed,36,6.4588103,7.4778151,,,,
n_8753676025,Ogbete main Market,market,Market,B,ogbete,Ogbete,prize_zone,75,6.4354497,7.4815672,,,,
n_13170601832,Ogbete Main Market,market,Market,B,ogbete,Ogbete,prize_zone,75,6.4356538,7.4844225,,,,
n_8753676026,Old Artisan Market,market,Market,B,ogui,Ogui,unclaimed,60,6.4538382,7.5011176,,,,
n_8753676765,Airtel office Enugu,civic,Civic,B,ogui,Ogui,unclaimed,36,6.458854,7.5094998,,,,
n_8753678376,Aaron’s place,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4485226,7.5347513,,,,
n_8753679088,Queens school,school,School,B,independence_layout,Independence Layout,playable_faction,20,6.4340241,7.5065893,,,,
n_8753679737,National Orthopedic Hospital,hospital,Hospital,B,thinkers_corner,Thinkers Corner,unclaimed,24,6.4683887,7.525556,,,,
n_8753683963,Mother of Christ specialist hospital,hospital,Hospital,B,ogui,Ogui,unclaimed,24,6.4363489,7.4903597,,,,
w_792054613,Mother Of Christ Specialist Hospital,hospital,Hospital,B,unclaimed,Unclaimed area,unclaimed,24,6.4356649,7.4890754,,,,
n_8753683976,Ntachi Osa,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4522042,7.5130534,,,,
n_8753683987,RCC Estate,civic,Civic,B,trans_ekulu,Trans-Ekulu,unclaimed,36,6.471899,7.4856734,,,,
n_8754447537,RCC estate,civic,Civic,B,trans_ekulu,Trans-Ekulu,unclaimed,36,6.4705649,7.487276,,,,
n_8753687542,NNPC Mega filling station,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.459264,7.5376326,,,,
n_8753689869,POSH specialist Hospital,hospital,Hospital,B,new_haven,New Haven,unclaimed,24,6.4582082,7.517708,,,,
w_945499855,"POSH, Specialist Hospital",hospital,Hospital,B,new_haven,New Haven,unclaimed,24,6.4575361,7.5240168,,,,
n_8753689870,Best western Hotel,hotel,Hotel,B,independence_layout,Independence Layout,playable_faction,30,6.451395,7.5304526,,,,
n_8753690626,ESBS Bus stop,transit,Transit,B,independence_layout,Independence Layout,playable_faction,15,6.4320819,7.5173282,,,,
n_8753690719,Ntachi Osa New Haven,food,Food,B,thinkers_corner,Thinkers Corner,unclaimed,48,6.4592719,7.5220516,,,,
n_8753691700,Zenith Bank Kenyatta,bank,Bank,B,uwani,Uwani,unclaimed,0,6.4195816,7.5006049,,,,
n_8753692331,-Open Sharaton,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4586825,7.514817,,,,
n_8753694349,Mammy,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4727743,7.5165498,,,,
n_8753694780,Subway ogui road,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4427326,7.4927645,,,,
n_8753694820,Mini market Timber Maryland,shop,Shop,B,independence_layout,Independence Layout,playable_faction,35,6.4156522,7.5045716,,,,
n_8753697135,The Base Landmark,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4384201,7.521357,,,,
n_8753705199,Ngwo Park,park,Park,B,uwani,Uwani,unclaimed,24,6.4223693,7.4924814,,,,
n_8753705269,Coal camp motor spare parts,shop,Shop,B,coal_camp,Coal Camp,playable_faction,35,6.4276633,7.4772286,,,,
n_8753705277,New Society Bus stop Emene,transit,Transit,B,emene,Emene,playable_faction,15,6.4734815,7.5824183,,,,
n_8753706768,Bush Bar,food,Food,B,new_haven,New Haven,unclaimed,48,6.4538476,7.5234758,,,,
n_8753706769,-Kenyatta Market,market,Market,B,uwani,Uwani,unclaimed,60,6.4235355,7.4941516,,,,
n_13170601825,Kenyatta Market,market,Market,B,uwani,Uwani,unclaimed,60,6.4231493,7.4984186,,,,
n_8753709079,Ozinga cooking gas plant,shop,Shop,B,unclaimed,Unclaimed area,unclaimed,42,6.435952,7.4940933,,,,
n_8753711557,UBA Bank Otigba Junction,bank,Bank,B,new_haven,New Haven,unclaimed,0,6.4588,7.5118364,,,,
n_8753716469,The good shepherd hospital,hospital,Hospital,B,uwani,Uwani,unclaimed,24,6.4269815,7.4898406,,,,
n_8753720810,Guaranty trust bank 1 Ogui road,bank,Bank,B,ogui,Ogui,unclaimed,0,6.4381656,7.4934379,,,,
n_8753723082,Firts bank Enugu main branch,bank,Bank,B,unclaimed,Unclaimed area,unclaimed,0,6.4555909,7.4970517,,,,
n_8753723084,Ekulu garden,park,Park,B,trans_ekulu_extension,Trans-Ekulu Extension,unclaimed,24,6.4956334,7.4955845,,,,
n_8753726470,"UBA Bank, 20 Okpara avenue",bank,Bank,B,unclaimed,Unclaimed area,unclaimed,0,6.4409158,7.4886602,,,,
n_8753726471,UBA bank 10 Station Road,bank,Bank,B,ogui,Ogui,unclaimed,0,6.4452756,7.4963212,,,,
n_8753728318,edozie bus stop,transit,Transit,B,unclaimed,Unclaimed area,unclaimed,18,6.4281833,7.493987,,,,
n_8753728455,The gate luxury,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4674915,7.5084102,,,,
n_8753728800,St Andrews Anglican church,worship,Worship,B,trans_ekulu,Trans-Ekulu,unclaimed,30,6.4832866,7.488172,,,,
n_8753733505,National open university of Nigeria,school,School,B,trans_ekulu,Trans-Ekulu,unclaimed,24,6.4888927,7.499479,,,,
n_8753736415,-Access bank PLC Agbani road,bank,Bank,B,uwani,Uwani,unclaimed,0,6.4188534,7.4979001,,,,
n_8753736621,Access bank Presidential road,bank,Bank,B,unclaimed,Unclaimed area,unclaimed,0,6.4441766,7.5048063,,,,
n_8753737809,Zenith Bank Zik Avenue,bank,Bank,B,uwani,Uwani,unclaimed,0,6.4262744,7.4952102,,,,
n_8753739658,UBA Bank Chris Uba street GRA,bank,Bank,B,unclaimed,Unclaimed area,unclaimed,0,6.4666434,7.4934602,,,,
n_8753739925,Roban Stores Trans Ekulu,shop,Shop,B,trans_ekulu,Trans-Ekulu,unclaimed,42,6.4827765,7.4971232,,,,
n_8753739943,St Mary's catholic church,worship,Worship,B,trans_ekulu,Trans-Ekulu,unclaimed,30,6.4814424,7.495585,,,,
n_8753740302,Mama Onyinye Cafeteria,food,Food,B,unclaimed,Unclaimed area,unclaimed,48,6.4626528,7.498126,,,,
n_8753741358,UBA Trans Ekulu,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4829657,7.5040472,,,,
n_8753741387,Nike Lake Hotel and resort,hotel,Hotel,B,unclaimed,Unclaimed area,unclaimed,36,6.5096925,7.5080311,,,,
n_8753741515,Innoson Technical & industrial Company,civic,Civic,B,emene,Emene,playable_faction,30,6.4573917,7.5656157,,,,
n_8753741516,Eastern Nigeria Medical Center,hospital,Hospital,B,independence_layout,Independence Layout,playable_faction,20,6.409846,7.509275,,,,
n_8753747656,Christ the king Hospital,hospital,Hospital,B,trans_ekulu,Trans-Ekulu,unclaimed,24,6.478419,7.4870836,,,,
